t,x_filtered,y_filtered,yaw_filtered,x_gt,y_gt,yaw_gt,pos_error,yaw_error
16.7,7.160543641326964,3.834010564177772,1.662929134244677,7.085303822332304,3.9192981055348195,1.6629407100527351,0.1137321197950657,1.1575808058106318e-05
16.73,7.160675232817985,3.8440034368809655,1.6629111248212436,7.083465781710665,3.939207487375757,1.6629033227207362,0.1225769577486258,7.802100507436904e-06
16.76,7.160937409801877,3.8639930075998175,1.662882724647353,7.081629946916018,3.9591217033003248,1.6628766295898765,0.12385129153574334,6.095057476507293e-06
16.8,7.161198886192279,3.8839872035365866,1.6628607722912592,7.07979361567954,3.979038726622975,1.6628564899684342,0.12514635475432181,4.2823228250110645e-06
16.830000000000002,7.16133009938853,3.893985857531779,1.6628522511779515,7.077958841834366,3.998959503129306,1.662839022764495,0.13405309715257532,1.3228413456634058e-05
16.860000000000003,7.161461825549603,3.90398530320903,1.6628434341701293,7.077958841834366,3.998959503129306,1.662839022764495,0.12646282829291625,4.411405634341392e-06
16.900000000000002,7.161855891650049,3.933982502725289,1.6627929678384041,7.07612146417988,4.018880058783498,1.6628002737190635,0.12065648378058468,7.305880659336239e-06
16.930000000000003,7.161987563756808,3.943980502320546,1.6627654826052605,7.074285607946148,4.038800903019219,1.6627592413206929,0.1291609129793988,6.2412845676096396e-06
16.960000000000004,7.162251152198542,3.9639764711575864,1.662709265663467,7.072448585220339,4.058721943147576,1.6627043980063627,0.13054196834152818,4.867657104279388e-06
17.000000000000004,7.162514904473267,3.9839738209560793,1.6626595926384362,7.070610185515815,4.078642057911636,1.662635633987743,0.13194147359690017,2.3958650693156613e-05
17.030000000000005,7.1626469554925,3.9939724335103364,1.662630973267463,7.068774726137958,4.098563391111871,1.6625810129310827,0.14053918975146315,4.996033638016151e-05
17.06,7.162912690366238,4.0139694641881345,1.662556422710556,7.068774726137958,4.098563391111871,1.6625810129310827,0.12656258839571627,2.4590220526699014e-05
17.099999999999998,7.16317865986211,4.0339654281917365,1.6624757302043718,7.066938740366069,4.11848436292913,1.6625348520187488,0.1280842395993675,5.91218143770611e-05
17.13,7.163314749574738,4.043958461528665,1.6621477369966153,7.065167508341455,4.138593091977433,1.6622178306076536,0.13633999501936014,7.009361103826883e-05
17.16,7.1625369055557435,4.063946642326453,1.6623697109380875,7.063303471650885,4.158765054489761,1.662416381024471,0.13725088593419316,4.6670086383482356e-05
17.2,7.163833453550258,4.0839312850976714,1.6621098502584633,7.061464503271378,4.17911247684777,1.6620174975916304,0.13978147675628846,9.235266683282894e-05
17.23,7.163969070179997,4.093931318344548,1.6618458432937415,7.061464503271378,4.17911247684777,1.6620174975916304,0.13327796517457244,0.0001716542978889013
17.26,7.164246606506103,4.1139341182306,1.660958124234866,7.059614323431883,4.199475768801171,1.6611826357272321,0.13514913482394655,0.00022451149236601964
17.3,7.164516684330993,4.133913175501083,1.6602282357772276,7.057785120275665,4.219763038391937,1.6602730571718016,0.13697381400864553,4.482139457406831e-05
17.330000000000002,7.164649799716639,4.143917706886465,1.6602464205776832,7.056059689191419,4.23970838620351,1.6602933119888772,0.14480216278737212,4.689141119396112e-05
17.360000000000003,7.164910356006478,4.163910796136615,1.6604044809505427,7.054283641811321,4.259473314138367,1.6604834196363492,0.1461864040889307,7.893868580644003e-05
17.400000000000002,7.16515962404719,4.1839095345787545,1.6608130044268639,7.052427508716135,4.279138787261843,1.6608370525430247,0.1475707979025452,2.4048116160857447e-05
17.430000000000003,7.165284422824897,4.193914879224269,1.6609122934977942,7.050597242147822,4.298738972181565,1.6610553267041424,0.1553745148857298,0.0001430332063481199
17.460000000000004,7.1655483761397,4.213926490666933,1.6611767524444712,7.050597242147822,4.298738972181565,1.6610553267041424,0.14285279215573146,0.0001214257403288066
17.500000000000004,7.164774566470205,4.233888533029961,1.661256154776916,7.048724025136692,4.318362852214481,1.661231112632497,0.14353967655491523,2.5042144419007428e-05
17.530000000000005,7.1659402202628515,4.2439299440169735,1.661380687890398,7.046893345207448,4.33799476760163,1.661431656365964,0.15172458435095285,5.096847556584905e-05
17.56,7.166201669015669,4.263942749414294,1.6617246852402556,7.045089112983563,4.357436239770804,1.6617503882023406,0.1530009279961162,2.570296208492806e-05
17.599999999999998,7.166461641024313,4.283932937925073,1.6619774386899901,7.043310542724869,4.376985905161729,1.6619748447100886,0.15435364499714796,2.5939799015439746e-06
17.63,7.1665910875825425,4.293929215961189,1.6619478765177171,7.0415894209190775,4.396655490515176,1.66229962432777,0.16179648992603388,0.00035174781005276046
17.66,7.166723397521696,4.3039406662129265,1.6623066469746948,7.0415894209190775,4.396655490515176,1.66229962432777,0.1557387259026528,7.022646924870202e-06
